danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist,artist popularity,followers,genre,genre code
0.286,0.77,11,-7.242,0,0.0517,0.024,0.0,0.835,0.538,94.967,audio_features,55jAHaYaZtUImilMnroSna,spotify:track:55jAHaYaZtUImilMnroSna,https://api.spotify.com/v1/tracks/55jAHaYaZtUImilMnroSna,https://api.spotify.com/v1/audio-analysis/55jAHaYaZtUImilMnroSna,172600,4,The Beatles,87,18129906,rock,0
0.527,0.48,4,-9.61,1,0.028,0.334,0.0,0.0702,0.706,139.388,audio_features,6EHuOufBeL6vk3TvVJB5qo,spotify:track:6EHuOufBeL6vk3TvVJB5qo,https://api.spotify.com/v1/tracks/6EHuOufBeL6vk3TvVJB5qo,https://api.spotify.com/v1/audio-analysis/6EHuOufBeL6vk3TvVJB5qo,120853,4,The Beatles,87,18129906,rock,0
0.629,0.651,5,-10.471,1,0.0306,0.397,0.0,0.293,0.97,142.527,audio_features,2s4VuwtM6GII3MI3AOjJal,spotify:track:2s4VuwtM6GII3MI3AOjJal,https://api.spotify.com/v1/tracks/2s4VuwtM6GII3MI3AOjJal,https://api.spotify.com/v1/audio-analysis/2s4VuwtM6GII3MI3AOjJal,110160,4,The Beatles,87,18129906,rock,0
0.419,0.152,0,-12.126,1,0.0277,0.326,0.0034,0.113,0.239,80.608,audio_features,01SfTM5nfCou5gQL70r6gs,spotify:track:01SfTM5nfCou5gQL70r6gs,https://api.spotify.com/v1/tracks/01SfTM5nfCou5gQL70r6gs,https://api.spotify.com/v1/audio-analysis/01SfTM5nfCou5gQL70r6gs,91760,4,The Beatles,87,18129906,rock,0
0.421,0.388,2,-7.754,1,0.0302,0.0137,0.0,0.297,0.651,138.311,audio_features,5wLkhxwU7B9DNglfZAIrQ8,spotify:track:5wLkhxwU7B9DNglfZAIrQ8,https://api.spotify.com/v1/tracks/5wLkhxwU7B9DNglfZAIrQ8,https://api.spotify.com/v1/audio-analysis/5wLkhxwU7B9DNglfZAIrQ8,208400,3,The Beatles,87,18129906,rock,0
0.445,0.436,0,-8.536,1,0.0332,0.58,2.63e-05,0.112,0.483,139.848,audio_features,4qsVPnhbvEooD1bSNqvvh0,spotify:track:4qsVPnhbvEooD1bSNqvvh0,https://api.spotify.com/v1/tracks/4qsVPnhbvEooD1bSNqvvh0,https://api.spotify.com/v1/audio-analysis/4qsVPnhbvEooD1bSNqvvh0,230440,4,The Beatles,87,18129906,rock,0
0.247,0.752,9,-4.966,0,0.0559,0.103,0.0,0.107,0.593,83.149,audio_features,65mQIDMBEI6KsCPphwWKrK,spotify:track:65mQIDMBEI6KsCPphwWKrK,https://api.spotify.com/v1/tracks/65mQIDMBEI6KsCPphwWKrK,https://api.spotify.com/v1/audio-analysis/65mQIDMBEI6KsCPphwWKrK,159200,1,The Beatles,87,18129906,rock,0
0.471,0.817,7,-9.999,1,0.0372,0.213,0.0,0.498,0.961,124.848,audio_features,5vl0sRtrQM1BTSAxQZFqEN,spotify:track:5vl0sRtrQM1BTSAxQZFqEN,https://api.spotify.com/v1/tracks/5vl0sRtrQM1BTSAxQZFqEN,https://api.spotify.com/v1/audio-analysis/5vl0sRtrQM1BTSAxQZFqEN,126827,4,The Beatles,87,18129906,rock,0
0.391,0.885,2,-8.674,1,0.0628,0.961,8.41e-05,0.344,0.89,165.057,audio_features,70xrIwoEZFPl0z05jch6Vt,spotify:track:70xrIwoEZFPl0z05jch6Vt,https://api.spotify.com/v1/tracks/70xrIwoEZFPl0z05jch6Vt,https://api.spotify.com/v1/audio-analysis/70xrIwoEZFPl0z05jch6Vt,141853,4,The Beatles,87,18129906,rock,0
0.438,0.651,7,-10.615,1,0.0932,0.218,5.87e-05,0.905,0.624,95.711,audio_features,6pcO0mAQbpKbqKeiFHuTRR,spotify:track:6pcO0mAQbpKbqKeiFHuTRR,https://api.spotify.com/v1/tracks/6pcO0mAQbpKbqKeiFHuTRR,https://api.spotify.com/v1/audio-analysis/6pcO0mAQbpKbqKeiFHuTRR,122373,4,The Beatles,87,18129906,rock,0
0.208,0.615,2,-15.297,0,0.342,0.769,0.118,0.824,0.101,91.158,audio_features,5dZ8PeKKZJLIQAWNTdp8WX,spotify:track:5dZ8PeKKZJLIQAWNTdp8WX,https://api.spotify.com/v1/tracks/5dZ8PeKKZJLIQAWNTdp8WX,https://api.spotify.com/v1/audio-analysis/5dZ8PeKKZJLIQAWNTdp8WX,502013,4,The Beatles,87,18129906,rock,0
0.503,0.321,1,-11.827,0,0.0468,0.835,0.0,0.353,0.36,82.396,audio_features,1Ov0M27IkghTJT00xvmlSO,spotify:track:1Ov0M27IkghTJT00xvmlSO,https://api.spotify.com/v1/tracks/1Ov0M27IkghTJT00xvmlSO,https://api.spotify.com/v1/audio-analysis/1Ov0M27IkghTJT00xvmlSO,161440,4,The Beatles,87,18129906,rock,0
0.575,0.948,0,-5.381,1,0.0561,0.000202,0.369,0.513,0.856,118.758,audio_features,57OwEeLrTkZgqZtbM0Tsr6,spotify:track:57OwEeLrTkZgqZtbM0Tsr6,https://api.spotify.com/v1/tracks/57OwEeLrTkZgqZtbM0Tsr6,https://api.spotify.com/v1/audio-analysis/57OwEeLrTkZgqZtbM0Tsr6,80600,4,The Beatles,87,18129906,rock,0
0.359,0.461,2,-10.683,1,0.0283,0.509,0.0,0.224,0.794,159.441,audio_features,4tnVkev96FKWFk1wLBYcJA,spotify:track:4tnVkev96FKWFk1wLBYcJA,https://api.spotify.com/v1/tracks/4tnVkev96FKWFk1wLBYcJA,https://api.spotify.com/v1/audio-analysis/4tnVkev96FKWFk1wLBYcJA,218222,4,The Beatles,87,18129906,rock,0
0.351,0.749,2,-9.435,1,0.0628,0.289,0.0,0.0952,0.967,160.673,audio_features,3idqWaBn3mRdsIodCU6uBi,spotify:track:3idqWaBn3mRdsIodCU6uBi,https://api.spotify.com/v1/tracks/3idqWaBn3mRdsIodCU6uBi,https://api.spotify.com/v1/audio-analysis/3idqWaBn3mRdsIodCU6uBi,165467,4,The Beatles,87,18129906,rock,0
0.48,0.81,7,-6.167,1,0.0382,4.71e-05,0.0327,0.262,0.208,113.521,audio_features,1ntoOW2GNFCnSO7mmabrTU,spotify:track:1ntoOW2GNFCnSO7mmabrTU,https://api.spotify.com/v1/tracks/1ntoOW2GNFCnSO7mmabrTU,https://api.spotify.com/v1/audio-analysis/1ntoOW2GNFCnSO7mmabrTU,385600,4,The Beatles,87,18129906,rock,0
0.479,0.708,0,-12.094,1,0.0871,0.0734,0.0252,0.371,0.518,165.489,audio_features,1x4O1rJd1Yz1z6ozW5nK97,spotify:track:1x4O1rJd1Yz1z6ozW5nK97,https://api.spotify.com/v1/tracks/1x4O1rJd1Yz1z6ozW5nK97,https://api.spotify.com/v1/audio-analysis/1x4O1rJd1Yz1z6ozW5nK97,99160,4,The Beatles,87,18129906,rock,0
0.294,0.407,0,-11.575,1,0.0308,0.0258,0.000219,0.0852,0.0378,101.052,audio_features,0QIX9BS0AUCQcHYvyrsMkV,spotify:track:0QIX9BS0AUCQcHYvyrsMkV,https://api.spotify.com/v1/tracks/0QIX9BS0AUCQcHYvyrsMkV,https://api.spotify.com/v1/audio-analysis/0QIX9BS0AUCQcHYvyrsMkV,235067,4,The Beatles,87,18129906,rock,0
0.543,0.458,0,-8.976,1,0.0274,0.226,0.00663,0.298,0.704,84.319,audio_features,5eZrW59C3UgBhkqNlowEID,spotify:track:5eZrW59C3UgBhkqNlowEID,https://api.spotify.com/v1/tracks/5eZrW59C3UgBhkqNlowEID,https://api.spotify.com/v1/audio-analysis/5eZrW59C3UgBhkqNlowEID,96467,4,The Beatles,87,18129906,rock,0
0.749,0.435,2,-13.366,1,0.0977,0.0231,0.000195,0.135,0.79,121.715,audio_features,0ms3Eay3tRafE9yOiSS3Km,spotify:track:0ms3Eay3tRafE9yOiSS3Km,https://api.spotify.com/v1/tracks/0ms3Eay3tRafE9yOiSS3Km,https://api.spotify.com/v1/audio-analysis/0ms3Eay3tRafE9yOiSS3Km,167307,4,The Beatles,87,18129906,rock,0
0.588,0.724,7,-6.63,1,0.0335,0.614,8.92e-05,0.877,0.924,131.36,audio_features,5xf0zdP4KCfshyVn02D3Ea,spotify:track:5xf0zdP4KCfshyVn02D3Ea,https://api.spotify.com/v1/tracks/5xf0zdP4KCfshyVn02D3Ea,https://api.spotify.com/v1/audio-analysis/5xf0zdP4KCfshyVn02D3Ea,158147,4,The Beatles,87,18129906,rock,0
0.676,0.596,4,-9.107,1,0.0272,0.0699,1.96e-05,0.351,0.97,100.687,audio_features,4JOyMhad5dD81uGYLGgKrS,spotify:track:4JOyMhad5dD81uGYLGgKrS,https://api.spotify.com/v1/tracks/4JOyMhad5dD81uGYLGgKrS,https://api.spotify.com/v1/audio-analysis/4JOyMhad5dD81uGYLGgKrS,66533,4,The Beatles,87,18129906,rock,0
0.787,0.319,2,-13.836,1,0.146,0.237,0.000506,0.251,0.701,129.09,audio_features,4MZyEFyYr3feWTONqH5Lsl,spotify:track:4MZyEFyYr3feWTONqH5Lsl,https://api.spotify.com/v1/tracks/4MZyEFyYr3feWTONqH5Lsl,https://api.spotify.com/v1/audio-analysis/4MZyEFyYr3feWTONqH5Lsl,284440,4,The Beatles,87,18129906,rock,0
0.803,0.776,10,-7.561,1,0.0333,0.149,0.00471,0.222,0.969,113.193,audio_features,02FJNRUlB28e1F0R9uP2s1,spotify:track:02FJNRUlB28e1F0R9uP2s1,https://api.spotify.com/v1/tracks/02FJNRUlB28e1F0R9uP2s1,https://api.spotify.com/v1/audio-analysis/02FJNRUlB28e1F0R9uP2s1,188813,4,The Beatles,87,18129906,rock,0
0.699,0.74,7,-9.959,1,0.042,0.157,9.98e-06,0.147,0.913,109.904,audio_features,6uJwK7c62pfQrG9tTkHivn,spotify:track:6uJwK7c62pfQrG9tTkHivn,https://api.spotify.com/v1/tracks/6uJwK7c62pfQrG9tTkHivn,https://api.spotify.com/v1/audio-analysis/6uJwK7c62pfQrG9tTkHivn,200836,4,The Beatles,87,18129906,rock,0
0.578,0.29,5,-12.501,0,0.0341,0.652,0.0,0.105,0.666,117.403,audio_features,5By7Pzgl6TMuVJG168VWzS,spotify:track:5By7Pzgl6TMuVJG168VWzS,https://api.spotify.com/v1/tracks/5By7Pzgl6TMuVJG168VWzS,https://api.spotify.com/v1/audio-analysis/5By7Pzgl6TMuVJG168VWzS,162373,4,The Beatles,87,18129906,rock,0
0.299,0.329,3,-10.096,1,0.0279,0.756,0.0105,0.0559,0.392,132.282,audio_features,3mlMpmY8oZIBFc39D9zLbh,spotify:track:3mlMpmY8oZIBFc39D9zLbh,https://api.spotify.com/v1/tracks/3mlMpmY8oZIBFc39D9zLbh,https://api.spotify.com/v1/audio-analysis/3mlMpmY8oZIBFc39D9zLbh,218187,4,The Beatles,87,18129906,rock,0
0.425,0.369,4,-11.876,1,0.0379,0.183,0.00126,0.112,0.65,176.625,audio_features,1H7gMYGykdtwZOV6s1N0by,spotify:track:1H7gMYGykdtwZOV6s1N0by,https://api.spotify.com/v1/tracks/1H7gMYGykdtwZOV6s1N0by,https://api.spotify.com/v1/audio-analysis/1H7gMYGykdtwZOV6s1N0by,124693,3,The Beatles,87,18129906,rock,0
0.646,0.135,10,-23.549,1,0.904,0.928,0.0,0.353,0.624,70.649,audio_features,5KbTDNdnXan98j4wEDS9eL,spotify:track:5KbTDNdnXan98j4wEDS9eL,https://api.spotify.com/v1/tracks/5KbTDNdnXan98j4wEDS9eL,https://api.spotify.com/v1/audio-analysis/5KbTDNdnXan98j4wEDS9eL,54893,5,The Beatles,87,18129906,rock,0
0.716,0.164,10,-18.487,0,0.935,0.961,0.0,0.356,0.546,91.668,audio_features,46Yu3BKMgVmS6KhvaCWG3q,spotify:track:46Yu3BKMgVmS6KhvaCWG3q,https://api.spotify.com/v1/tracks/46Yu3BKMgVmS6KhvaCWG3q,https://api.spotify.com/v1/audio-analysis/46Yu3BKMgVmS6KhvaCWG3q,34280,4,The Beatles,87,18129906,rock,0
0.552,0.644,9,-9.129,1,0.0372,0.675,0.0,0.36,0.961,122.546,audio_features,6wfK1R6FoLpmUA9lk5ll4T,spotify:track:6wfK1R6FoLpmUA9lk5ll4T,https://api.spotify.com/v1/tracks/6wfK1R6FoLpmUA9lk5ll4T,https://api.spotify.com/v1/audio-analysis/6wfK1R6FoLpmUA9lk5ll4T,154160,4,The Beatles,87,18129906,rock,0
0.568,0.837,2,-7.744,0,0.059,0.238,0.328,0.0754,0.833,111.186,audio_features,6mkBbzyfK0EpywDk17taBg,spotify:track:6mkBbzyfK0EpywDk17taBg,https://api.spotify.com/v1/tracks/6mkBbzyfK0EpywDk17taBg,https://api.spotify.com/v1/audio-analysis/6mkBbzyfK0EpywDk17taBg,336667,4,Led Zeppelin,80,9963531,rock,0
0.306,0.613,5,-10.525,0,0.0331,0.00271,0.581,0.777,0.183,125.933,audio_features,5eY0U7Xoyszegss3OQ0DLr,spotify:track:5eY0U7Xoyszegss3OQ0DLr,https://api.spotify.com/v1/tracks/5eY0U7Xoyszegss3OQ0DLr,https://api.spotify.com/v1/audio-analysis/5eY0U7Xoyszegss3OQ0DLr,561653,4,Led Zeppelin,80,9963531,rock,0
0.336,0.318,0,-11.412,1,0.0263,0.317,0.0716,0.111,0.24,79.66,audio_features,3JLrri1xSCui3bzITDJbkk,spotify:track:3JLrri1xSCui3bzITDJbkk,https://api.spotify.com/v1/tracks/3JLrri1xSCui3bzITDJbkk,https://api.spotify.com/v1/audio-analysis/3JLrri1xSCui3bzITDJbkk,459094,4,Led Zeppelin,80,9963531,rock,0
0.605,0.691,9,-10.57,1,0.0337,0.467,0.742,0.441,0.965,123.288,audio_features,2Kka8ruBg8jCabrZyAVEHS,spotify:track:2Kka8ruBg8jCabrZyAVEHS,https://api.spotify.com/v1/tracks/2Kka8ruBg8jCabrZyAVEHS,https://api.spotify.com/v1/audio-analysis/2Kka8ruBg8jCabrZyAVEHS,231787,4,Led Zeppelin,80,9963531,rock,0
0.395,0.235,8,-15.641,0,0.0514,0.929,0.949,0.0767,0.0374,138.271,audio_features,0lybbSQhxgrHj7OsXoBT4h,spotify:track:0lybbSQhxgrHj7OsXoBT4h,https://api.spotify.com/v1/tracks/0lybbSQhxgrHj7OsXoBT4h,https://api.spotify.com/v1/audio-analysis/0lybbSQhxgrHj7OsXoBT4h,423840,4,Led Zeppelin,80,9963531,rock,0
0.229,0.859,9,-7.452,1,0.0616,7.75e-05,0.00117,0.868,0.477,98.044,audio_features,4uxti0X0LKCVhrWDoJs9HK,spotify:track:4uxti0X0LKCVhrWDoJs9HK,https://api.spotify.com/v1/tracks/4uxti0X0LKCVhrWDoJs9HK,https://api.spotify.com/v1/audio-analysis/4uxti0X0LKCVhrWDoJs9HK,232933,4,Led Zeppelin,80,9963531,rock,0
0.33,0.843,2,-10.221,1,0.0581,0.137,0.00586,0.199,0.474,101.855,audio_features,5g9VOUgrn7ozYE3ZQm8w41,spotify:track:5g9VOUgrn7ozYE3ZQm8w41,https://api.spotify.com/v1/tracks/5g9VOUgrn7ozYE3ZQm8w41,https://api.spotify.com/v1/audio-analysis/5g9VOUgrn7ozYE3ZQm8w41,665600,4,Led Zeppelin,80,9963531,rock,0
0.402,0.691,7,-10.274,1,0.0691,0.0679,0.133,0.0955,0.206,96.95,audio_features,2eDdFHgqNJltzlvlZFVDWd,spotify:track:2eDdFHgqNJltzlvlZFVDWd,https://api.spotify.com/v1/tracks/2eDdFHgqNJltzlvlZFVDWd,https://api.spotify.com/v1/audio-analysis/2eDdFHgqNJltzlvlZFVDWd,290934,4,Led Zeppelin,80,9963531,rock,0
0.539,0.819,2,-8.708,1,0.129,0.103,0.0,0.204,0.929,112.572,audio_features,4Tgu3ZndKjciMXUBd4Hx57,spotify:track:4Tgu3ZndKjciMXUBd4Hx57,https://api.spotify.com/v1/tracks/4Tgu3ZndKjciMXUBd4Hx57,https://api.spotify.com/v1/audio-analysis/4Tgu3ZndKjciMXUBd4Hx57,195333,5,Led Zeppelin,80,9963531,rock,0
0.375,0.956,2,-7.078,1,0.175,0.144,7.6e-06,0.417,0.381,175.04,audio_features,2whQxHDxButA5STZ32FYme,spotify:track:2whQxHDxButA5STZ32FYme,https://api.spotify.com/v1/tracks/2whQxHDxButA5STZ32FYme,https://api.spotify.com/v1/audio-analysis/2whQxHDxButA5STZ32FYme,150201,4,Led Zeppelin,80,9963531,rock,0
0.345,0.461,9,-12.063,1,0.0645,0.479,0.0184,0.0993,0.171,96.346,audio_features,1rxD34LAtkafrMUHqHIV76,spotify:track:1rxD34LAtkafrMUHqHIV76,https://api.spotify.com/v1/tracks/1rxD34LAtkafrMUHqHIV76,https://api.spotify.com/v1/audio-analysis/1rxD34LAtkafrMUHqHIV76,259741,4,Led Zeppelin,80,9963531,rock,0
0.453,0.895,2,-9.143,1,0.0649,0.0348,0.00128,0.299,0.446,128.313,audio_features,78MXICbE7bD4cuPKFh1EFO,spotify:track:78MXICbE7bD4cuPKFh1EFO,https://api.spotify.com/v1/tracks/78MXICbE7bD4cuPKFh1EFO,https://api.spotify.com/v1/audio-analysis/78MXICbE7bD4cuPKFh1EFO,210227,4,Led Zeppelin,80,9963531,rock,0
0.553,0.902,5,-8.231,1,0.037,0.186,0.0094,0.163,0.517,96.785,audio_features,6PKDV88gnBkKZF3igm5uxq,spotify:track:6PKDV88gnBkKZF3igm5uxq,https://api.spotify.com/v1/tracks/6PKDV88gnBkKZF3igm5uxq,https://api.spotify.com/v1/audio-analysis/6PKDV88gnBkKZF3igm5uxq,254707,4,Led Zeppelin,80,9963531,rock,0
0.567,0.931,11,-10.361,1,0.0544,0.0119,0.159,0.342,0.623,112.948,audio_features,2uuMXKKmdXrY2XxsqTsGp0,spotify:track:2uuMXKKmdXrY2XxsqTsGp0,https://api.spotify.com/v1/tracks/2uuMXKKmdXrY2XxsqTsGp0,https://api.spotify.com/v1/audio-analysis/2uuMXKKmdXrY2XxsqTsGp0,146747,4,Led Zeppelin,80,9963531,rock,0
0.437,0.864,4,-7.842,0,0.0904,0.396,0.0314,0.242,0.749,81.394,audio_features,3qT4bUD1MaWpGrTwcvguhb,spotify:track:3qT4bUD1MaWpGrTwcvguhb,https://api.spotify.com/v1/tracks/3qT4bUD1MaWpGrTwcvguhb,https://api.spotify.com/v1/audio-analysis/3qT4bUD1MaWpGrTwcvguhb,295387,4,Led Zeppelin,80,9963531,rock,0
0.39,0.513,0,-10.406,1,0.0279,0.584,0.282,0.141,0.499,92.242,audio_features,7N3Y4E7PAHdnsTsU9QeXMg,spotify:track:7N3Y4E7PAHdnsTsU9QeXMg,https://api.spotify.com/v1/tracks/7N3Y4E7PAHdnsTsU9QeXMg,https://api.spotify.com/v1/audio-analysis/7N3Y4E7PAHdnsTsU9QeXMg,313893,4,Led Zeppelin,80,9963531,rock,0
0.507,0.837,2,-10.465,1,0.0624,0.174,0.814,0.0906,0.318,107.013,audio_features,4Sc5qEOSFI5rfS9IDyu0GO,spotify:track:4Sc5qEOSFI5rfS9IDyu0GO,https://api.spotify.com/v1/tracks/4Sc5qEOSFI5rfS9IDyu0GO,https://api.spotify.com/v1/audio-analysis/4Sc5qEOSFI5rfS9IDyu0GO,285227,1,Led Zeppelin,80,9963531,rock,0
0.503,0.391,7,-11.528,1,0.0306,0.706,0.0312,0.167,0.37,79.215,audio_features,0x4vkC1gduKDjz6RGp75jk,spotify:track:0x4vkC1gduKDjz6RGp75jk,https://api.spotify.com/v1/tracks/0x4vkC1gduKDjz6RGp75jk,https://api.spotify.com/v1/audio-analysis/0x4vkC1gduKDjz6RGp75jk,267240,4,Led Zeppelin,80,9963531,rock,0
0.316,0.27,7,-14.429,1,0.059,0.171,0.00225,0.165,0.0956,78.476,audio_features,4ZkhFcoS3apzze9w2yI9NO,spotify:track:4ZkhFcoS3apzze9w2yI9NO,https://api.spotify.com/v1/tracks/4ZkhFcoS3apzze9w2yI9NO,https://api.spotify.com/v1/audio-analysis/4ZkhFcoS3apzze9w2yI9NO,289467,4,Led Zeppelin,80,9963531,rock,0
0.343,0.66,2,-10.646,1,0.0412,0.00106,0.201,0.991,0.515,95.273,audio_features,1kOfZShwvYeN4b4UocSGMm,spotify:track:1kOfZShwvYeN4b4UocSGMm,https://api.spotify.com/v1/tracks/1kOfZShwvYeN4b4UocSGMm,https://api.spotify.com/v1/audio-analysis/1kOfZShwvYeN4b4UocSGMm,344560,4,Led Zeppelin,80,9963531,rock,0
0.52,0.912,0,-7.512,1,0.0487,0.124,0.00151,0.239,0.702,131.403,audio_features,5iJCAZlmEXMG24BcZYV9j5,spotify:track:5iJCAZlmEXMG24BcZYV9j5,https://api.spotify.com/v1/tracks/5iJCAZlmEXMG24BcZYV9j5,https://api.spotify.com/v1/audio-analysis/5iJCAZlmEXMG24BcZYV9j5,370920,4,Led Zeppelin,80,9963531,rock,0
0.296,0.916,9,-8.435,1,0.0554,0.000197,0.0157,0.0628,0.143,111.98,audio_features,68vnSbB07XyvL115UJ7j1v,spotify:track:68vnSbB07XyvL115UJ7j1v,https://api.spotify.com/v1/tracks/68vnSbB07XyvL115UJ7j1v,https://api.spotify.com/v1/audio-analysis/68vnSbB07XyvL115UJ7j1v,329747,4,Led Zeppelin,80,9963531,rock,0
0.271,0.766,5,-8.03,1,0.0329,0.00217,0.52,0.0707,0.803,142.914,audio_features,05f8Hg3RSfiPSCBQOtxl3i,spotify:track:05f8Hg3RSfiPSCBQOtxl3i,https://api.spotify.com/v1/tracks/05f8Hg3RSfiPSCBQOtxl3i,https://api.spotify.com/v1/audio-analysis/05f8Hg3RSfiPSCBQOtxl3i,428851,4,Led Zeppelin,80,9963531,rock,0
0.379,0.721,0,-8.997,1,0.0512,0.00451,0.866,0.0738,0.722,122.699,audio_features,0hA8maRb2nNNJBMk5VZyvw,spotify:track:0hA8maRb2nNNJBMk5VZyvw,https://api.spotify.com/v1/tracks/0hA8maRb2nNNJBMk5VZyvw,https://api.spotify.com/v1/audio-analysis/0hA8maRb2nNNJBMk5VZyvw,249920,4,Led Zeppelin,80,9963531,rock,0
0.373,0.869,2,-8.803,1,0.0387,0.00315,0.673,0.0951,0.593,111.095,audio_features,4qFBpsSVqmwf8QmaVXFRXP,spotify:track:4qFBpsSVqmwf8QmaVXFRXP,https://api.spotify.com/v1/tracks/4qFBpsSVqmwf8QmaVXFRXP,https://api.spotify.com/v1/audio-analysis/4qFBpsSVqmwf8QmaVXFRXP,631973,4,Led Zeppelin,80,9963531,rock,0
0.321,0.697,2,-10.987,1,0.0835,0.0194,0.00791,0.168,0.377,143.611,audio_features,596s59vwvjBLQ6OAQc9TQR,spotify:track:596s59vwvjBLQ6OAQc9TQR,https://api.spotify.com/v1/tracks/596s59vwvjBLQ6OAQc9TQR,https://api.spotify.com/v1/audio-analysis/596s59vwvjBLQ6OAQc9TQR,258173,3,Led Zeppelin,80,9963531,rock,0
0.23,0.475,7,-10.349,0,0.0316,0.01,0.0046,0.742,0.184,74.681,audio_features,3KCT8vm2H2OEUeS99ID6W1,spotify:track:3KCT8vm2H2OEUeS99ID6W1,https://api.spotify.com/v1/tracks/3KCT8vm2H2OEUeS99ID6W1,https://api.spotify.com/v1/audio-analysis/3KCT8vm2H2OEUeS99ID6W1,529267,4,Led Zeppelin,80,9963531,rock,0
0.376,0.895,9,-5.536,1,0.0653,0.00229,6.12e-06,0.0812,0.659,90.771,audio_features,3zqmrKE7PMTRLv1UujiDtu,spotify:track:3zqmrKE7PMTRLv1UujiDtu,https://api.spotify.com/v1/tracks/3zqmrKE7PMTRLv1UujiDtu,https://api.spotify.com/v1/audio-analysis/3zqmrKE7PMTRLv1UujiDtu,196253,4,Led Zeppelin,80,9963531,rock,0
0.399,0.463,5,-13.789,1,0.0592,0.376,0.0841,0.174,0.278,115.85,audio_features,63jSSgwKQtEdOVRuj85GX7,spotify:track:63jSSgwKQtEdOVRuj85GX7,https://api.spotify.com/v1/tracks/63jSSgwKQtEdOVRuj85GX7,https://api.spotify.com/v1/audio-analysis/63jSSgwKQtEdOVRuj85GX7,222356,4,Led Zeppelin,80,9963531,rock,0
0.401,0.56,9,-8.7,1,0.0612,0.08,0.0121,0.361,0.735,88.256,audio_features,4KM9TyVRbsLENiuai9aqup,spotify:track:4KM9TyVRbsLENiuai9aqup,https://api.spotify.com/v1/tracks/4KM9TyVRbsLENiuai9aqup,https://api.spotify.com/v1/audio-analysis/4KM9TyVRbsLENiuai9aqup,271397,4,Led Zeppelin,80,9963531,rock,0
0.417,0.369,5,-10.605,0,0.0356,0.00254,0.0152,0.0794,0.37,117.799,audio_features,27Mq86KAZ9O4V6DQ6gbSR9,spotify:track:27Mq86KAZ9O4V6DQ6gbSR9,https://api.spotify.com/v1/tracks/27Mq86KAZ9O4V6DQ6gbSR9,https://api.spotify.com/v1/audio-analysis/27Mq86KAZ9O4V6DQ6gbSR9,442933,3,Led Zeppelin,80,9963531,rock,0
0.409,0.545,2,-11.314,1,0.0835,0.0581,0.00597,0.152,0.686,90.536,audio_features,44SYcVMbUwgSe8xx6qvzew,spotify:track:44SYcVMbUwgSe8xx6qvzew,https://api.spotify.com/v1/tracks/44SYcVMbUwgSe8xx6qvzew,https://api.spotify.com/v1/audio-analysis/44SYcVMbUwgSe8xx6qvzew,379389,4,Led Zeppelin,80,9963531,rock,0
0.456,0.549,4,-13.111,1,0.0343,0.186,0.00227,0.0877,0.834,98.583,audio_features,4WTk7vle9ubGFvRUkaGUBd,spotify:track:4WTk7vle9ubGFvRUkaGUBd,https://api.spotify.com/v1/tracks/4WTk7vle9ubGFvRUkaGUBd,https://api.spotify.com/v1/audio-analysis/4WTk7vle9ubGFvRUkaGUBd,274010,4,Led Zeppelin,80,9963531,rock,0
0.432,0.786,2,-8.23,1,0.0451,0.0138,0.102,0.144,0.437,104.062,audio_features,7uBnSdqm07uMBrp7nBmMu9,spotify:track:7uBnSdqm07uMBrp7nBmMu9,https://api.spotify.com/v1/tracks/7uBnSdqm07uMBrp7nBmMu9,https://api.spotify.com/v1/audio-analysis/7uBnSdqm07uMBrp7nBmMu9,413920,4,Led Zeppelin,80,9963531,rock,0
0.331,0.598,0,-9.054,1,0.0417,0.125,0.0482,0.11,0.199,150.686,audio_features,5wl6K8IW1DsZNIC9ktVE7B,spotify:track:5wl6K8IW1DsZNIC9ktVE7B,https://api.spotify.com/v1/tracks/5wl6K8IW1DsZNIC9ktVE7B,https://api.spotify.com/v1/audio-analysis/5wl6K8IW1DsZNIC9ktVE7B,329800,3,Led Zeppelin,80,9963531,rock,0
0.314,0.928,9,-7.78,1,0.143,0.00672,0.224,0.0891,0.497,120.784,audio_features,5Ww4barEifhHOIIfPKXpiu,spotify:track:5Ww4barEifhHOIIfPKXpiu,https://api.spotify.com/v1/tracks/5Ww4barEifhHOIIfPKXpiu,https://api.spotify.com/v1/audio-analysis/5Ww4barEifhHOIIfPKXpiu,160280,4,Led Zeppelin,80,9963531,rock,0
0.443,0.555,4,-9.303,0,0.0474,0.0533,0.024,0.311,0.755,87.982,audio_features,3K2KSafiK1to517id5CoPr,spotify:track:3K2KSafiK1to517id5CoPr,https://api.spotify.com/v1/tracks/3K2KSafiK1to517id5CoPr,https://api.spotify.com/v1/audio-analysis/3K2KSafiK1to517id5CoPr,271027,4,Led Zeppelin,80,9963531,rock,0
0.345,0.461,9,-12.063,1,0.0645,0.479,0.0184,0.0993,0.171,96.346,audio_features,7sN2xvLngIWaFTGsMfCUPX,spotify:track:7sN2xvLngIWaFTGsMfCUPX,https://api.spotify.com/v1/tracks/7sN2xvLngIWaFTGsMfCUPX,https://api.spotify.com/v1/audio-analysis/7sN2xvLngIWaFTGsMfCUPX,259741,4,Led Zeppelin,80,9963531,rock,0
